stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
18257,18257,"47th Street & Ashland","47th Street & Ashland, Westbound, Northwest Corner",41.80867674,-87.66523454,0,,1
18258,18258,"47th Street & Ashland","47th Street & Ashland, Eastbound, Southeast Corner",41.80854579,-87.66467716,0,,1
18260,18260,"Belmont & Long","Belmont & Long, Eastbound, Southeast Corner",41.93858873,-87.7613608,0,,1
18261,18261,"Kimball & Wrightwood","Kimball & Wrightwood, Southbound, Southwest Corner",41.92813325,-87.71228769,0,,1
18262,18262,"Kimball & Palmer","Kimball & Palmer, Northbound, Northeast Corner",41.92120307,-87.71192628,0,,1
18263,18263,"Belmont & Wolcott","Belmont & Wolcott, Eastbound, Southeast Corner",41.93955596,-87.67564664,0,,1
18264,18264,"Ridge & Ardmore","Ridge & Ardmore, Northwestbound, Northeast Corner",41.9883343,-87.66763066,0,,1
18285,18285,"Sheridan & Gunnison","Sheridan & Gunnison, Southbound, Westside of the Street",41.97024927,-87.65492897,0,,1
18286,18286,"79th Street & Langley","79th Street & Langley, Westbound, Northwest Corner",41.75130506,-87.60787575,0,,1
18287,18287,"Archer & Kedzie","Archer & Kedzie, Northeastbound, Southeast Corner",41.81414565,-87.70399791,0,,1
18288,18288,"Archer & St. Louis","Archer & St. Louis, Southwestbound, Northwest Corner",41.80977899,-87.71145508,0,,1
18289,18289,"Central Park & Cermak","Central Park & Cermak, Southbound, Southwest Corner",41.85146819,-87.71509033,0,,1
18290,18290,"43rd Street & Indiana","43rd Street & Indiana, Westbound, Northwest Corner",41.81663768,-87.62163993,0,,1
18291,18291,"Pershing & State","Pershing & State, Eastbound, Southeast Corner",41.82365881,-87.62605171,0,,1
18292,18292,"Pershing & Vincennes","Pershing & Vincennes, Westbound, Northwest Corner",41.82396749,-87.61292535,0,,1
18294,18294,"Ford City","Ford City, Southbound, Bus Terminal",41.75580503,-87.7331949,0,,1
18295,18295,"Ford City","Ford City, Northbound, Bus Terminal",41.75614745,-87.73296534,0,,1
18296,18296,"California & 63rd Street","California & 63rd Street, Southbound, Southwest Corner",41.77899242,-87.69346909,0,,1
18297,18297,"Western & Adams","Western & Adams, Southbound, Southwest Corner",41.87836641,-87.68649414,0,,1
18298,18298,"Western & Jackson","Western & Jackson, Southbound, Southwest Corner",41.8773778,-87.68649553,0,,1
18299,18299,"Western & Fulton","Western & Fulton, Southbound, Southwest Corner",41.88636441,-87.68670729,0,,1
18300,18300,"Broadway & Thorndale","Broadway & Thorndale, Southbound, Southwest Corner",41.9897546,-87.66037531,0,,1
18301,18301,"Polk & Damen","Polk & Damen, Eastbound, Southeast Corner",41.87144696,-87.67547119,0,,1
18302,18302,"Western & 62nd Street","Western & 62nd Street, Southbound, Southwest Corner",41.7806798,-87.68381184,0,,1
18303,18303,"Western & 62nd Street","Western & 62nd Street, Northbound, Northeast Corner",41.78160504,-87.68358492,0,,1
18304,18304,"Lake & Ridge","",42.04429705,-87.68886898,0,,1
18305,18305,"Fullerton & Southport","Fullerton & Southport, Eastbound, Southeast Corner",41.92515962,-87.66294977,0,,1
18306,18306,"Fullerton & Greenview","Fullerton & Greenview, Eastbound, Southeast Corner",41.92512113,-87.66557485,0,,1
18308,18308,"Western & Devon","Western & Devon, Northbound, Northeast Corner",41.99788613,-87.68974826,0,,1
18309,18309,"Western & Devon","Western & Devon, Southbound, Southwest Corner",41.99754139,-87.69002872,0,,1
18310,18310,"Western & Touhy","Western & Touhy, Northbound, Northeast Corner",42.01248377,-87.69010546,0,,1
18311,18311,"Western & Foster","Western & Foster, Southbound, Southwest Corner",41.97571515,-87.68929258,0,,1
18312,18312,"Western & 77th Street","Western & 77th Street, Northbound, Northeast Corner",41.75400511,-87.68282524,0,,1
18313,18313,"Western & Hirsch","Western & Hirsch, Southbound, Southwest Corner",41.90651952,-87.68725807,0,,1
18314,18314,"South Chicago & 73rd Street/Ellis","South Chicago & 73rd Street/Ellis, Southeastbound, Southwest Corner",41.76208336,-87.60049253,0,,1
18315,18315,"Van Buren & Throop","Van Buren & Throop, Westbound, Northwest Corner",41.87653544,-87.65970406,0,,1
18316,18316,"Blue Island & Leavitt","Blue Island & Leavitt, Northeastbound, Southeast Corner",41.84674018,-87.68022857,0,,1
18318,18318,"Michigan & 14th Street","Michigan & 14th Street, Northbound, Northeast Corner",41.86451556,-87.62396506,0,,1
18319,18319,"Fullerton & Greenview","Fullerton & Greenview, Westbound, Northwest Corner",41.92525995,-87.66609808,0,,1
18320,18320,"Kedzie & Pratt","Kedzie & Pratt, Southbound, Westside of the Street",42.00486561,-87.70944941,0,,1
18321,18321,"Damen & Fullerton","Damen & Fullerton, Northbound, Northeast Corner",41.92528355,-87.6777872,0,,1
18322,18322,"Ridge & Mulford","Ridge & Mulford, Northbound, Northeast Corner",42.02325039,-87.68501035,0,,1
18323,18323,"Grand & Chicago","Grand & Chicago, Eastbound, Southeast Corner",41.89533334,-87.6993613,0,,1
18329,18329,"Diversey & Clark/Broadway","Diversey & Clark/Broadway, Eastbound, Southwest Corner",41.93274705,-87.64503729,0,,1
18330,18330,"Western & Elston/Diversey","Western & Elston/Diversey, Northbound, Northeast Corner",41.93240289,-87.68778627,0,,1
18331,18331,"Western & Belmont","Western & Belmont, Southbound, Southwest Corner",41.93918071,-87.68820736,0,,1
18333,18333,"79th Street & King Drive","79th Street & King Drive, Eastbound, Southeast Corner",41.7510622,-87.61465256,0,,1
18334,18334,"Harrison & Ashland","Harrison & Ashland, Westbound, Northwest Corner",41.87427182,-87.66720788,0,,1
18335,18335,"Harrison & Loomis","Harrison & Loomis, Westbound, Northwest Corner",41.87426785,-87.66192607,0,,1
18336,18336,"Harrison & Loomis","Harrison & Loomis, Eastbound, Southeast Corner",41.87414943,-87.66159397,0,,1
18337,18337,"Diversey & Austin","Diversey & Austin, Eastbound, Southeast Corner",41.93108495,-87.77563099,0,,1
18339,18339,"Harrison & Throop","Harrison & Throop, Eastbound, Southside of the Street",41.87411301,-87.65943967,0,,1
18340,18340,"Harrison & Throop","Harrison & Throop, Westbound, Northeast Corner",41.87433651,-87.6596553,0,,1
18342,18342,"7061 N. Kedzie","7061 N. Kedzie, Southbound, Westside of the Street",42.01044319,-87.70929844,0,,1
18345,18345,"Maple & Emerson","Maple & Emerson, Southbound, Southwest Corner",42.05198151,-87.68486226,0,,1
18346,18346,"Western & Roscoe","Western & Roscoe, Southbound, Southwest Corner",41.9428857,-87.68829322,0,,1
18347,18347,"Fullerton & Elston","Fullerton & Elston, Westbound, Northwest Corner",41.92515979,-87.67612442,0,,1
18348,18348,"Fullerton & Damen","Fullerton & Damen, Eastbound, Southeast Corner",41.92495772,-87.67751498,0,,1
18352,18352,"Lawrence & Washtenaw","Lawrence & Washtenaw, Westbound, Northwest Corner",41.96864615,-87.69649441,0,,1
18353,18353,"Cermak & Prairie","Cermak & Prairie, Westbound, Northwest Corner",41.85303433,-87.62083918,0,,1
18354,18354,"Sheridan & Emerson","Sheridan & Emerson, Northbound, Eastside of the Street",42.05220797,-87.67713095,0,,1
18355,18355,"Sheridan & Haven","Sheridan & Haven, Northbound, Eastside of the Street",42.05742796,-87.67698945,0,,1
18356,18356,"Sheridan & Lincoln","Sheridan & Lincoln, Northbound, Northeast Corner",42.06182245,-87.67688989,0,,1
18357,18357,"Sheridan & Haven","Sheridan & Haven, Southbound, Northwest Corner",42.0574355,-87.67730701,0,,1
18358,18358,"Milwaukee & Caton","Milwaukee & Caton, Southeastbound, Southwest Corner",41.91181704,-87.67980123,0,,1
18359,18359,"Milwaukee & Paulina","Milwaukee & Paulina, Northwestbound, Northeast Corner",41.9058569,-87.6702702,0,,1
18363,18363,"Cicero & 19th Street","Cicero & 19th Street, Southbound, Southwest Corner",41.8548705,-87.7444847,0,,1
18364,18364,"Cicero & 23rd Street","Cicero & 23rd Street, Southbound, Southwest Corner",41.84916234,-87.74434394,0,,1
18365,18365,"Cicero & 24th Place","Cicero & 24th Place, Southbound, Southwest Corner",41.84652072,-87.74424665,0,,1
18366,18366,"Cicero & 19th Street","Cicero & 19th Street, Northbound, Northeast Corner",41.85502271,-87.74430969,0,,1
18367,18367,"Cicero & 29th Street","Cicero & 29th Street, Southbound, Southwest Corner",41.8401542,-87.74407837,0,,1
18368,18368,"3700 S. Cicero","3700 S. Cicero, Southbound, Westside of the Street",41.826203,-87.74373279,0,,1
18369,18369,"3700 S. Cicero","3700 S. Cicero, Northbound, Eastside of the Street",41.82388074,-87.74337589,0,,1
18370,18370,"Cicero & 24th Place","Cicero & 24th Place, Northbound, Eastside of the Street",41.84683821,-87.74398703,0,,1
18374,18374,"Grand & Homan","Grand & Homan, Southeastbound, Southwest Corner",41.9000851,-87.71149313,0,,1
18375,18375,"Grand & Augusta","Grand & Augusta, Eastbound, Southeast Corner",41.89893972,-87.70842299,0,,1
18376,18376,"Grand & Augusta","Grand & Augusta, Westbound, Northwest Corner",41.89938189,-87.70892991,0,,1
18377,18377,"Grand & Homan","Grand & Homan, Westbound, Northwest Corner",41.90026235,-87.7117183,0,,1
18379,18379,"Harlem & Augusta","Harlem & Augusta, Northbound, Northeast Corner",41.89800145,-87.80521328,0,,1
18382,18382,"Meade & 64th Place","Meade & 64th Place, Southbound, Northwest Corner",41.77517051,-87.773895,0,,1
18383,18383,"26th Street & Homan","26th Street & Homan, Eastbound, Southeast Corner",41.84440592,-87.70969188,0,,1
18384,18384,"95th Red Line Station","95th Red Line Station, Southbound, Bus Terminal",41.72093283,-87.62396573,0,,1
18386,18386,"Broadway & Roscoe","Broadway & Roscoe, Southbound, Westside of the Street",41.94318439,-87.64480859,0,,1
18387,18387,"South Chicago & 69th Street","South Chicago & 69th Street, Southeastbound, Southwest Corner",41.76907223,-87.61022751,0,,1
18388,18388,"Central & Lawrence","Central & Lawrence, Southbound, Southwest Corner",41.96759585,-87.7675703,0,,1
18389,18389,"Central & Lawrence","Central & Lawrence, Northbound, Northeast Corner",41.96795175,-87.76739884,0,,1
18390,18390,"95th Red Line Station","95th Red Line Station, Southbound, Bus Terminal",41.72159783,-87.62413073,0,,1
18393,18393,"Broadway & Lawrence","Broadway & Lawrence, Southbound, Southwest Corner",41.96887405,-87.65977346,0,,1
18394,18394,"Kimball & Belmont (Blue Line)","",41.93910066,-87.71257087,0,,1
18395,18395,"Roosevelt & Ashland","Roosevelt & Ashland, Westbound, Northwest Corner",41.86696864,-87.66672821,0,,1
18396,18396,"Michigan & Monroe","Michigan & Monroe, Southbound, Southwest Corner",41.88063279,-87.62452219,0,,1
18400,18400,"47th Street & Hoyne","47th Street & Hoyne, Westbound, Northside of the Street",41.80857851,-87.67740708,0,,1
18401,18401,"Ashland & Farwell","Ashland & Farwell, Northbound, Southeast Corner",42.00651875,-87.66991976,0,,1
18402,18402,"Orleans & Oak","Orleans & Oak, Northbound, Northeast Corner",41.90072162,-87.63724585,0,,1
18403,18403,"Harlem & 61st Place","Harlem & 61st Place, Southbound, Northwest Corner",41.78013215,-87.8012431,0,,1
18404,18404,"State & 57th Street","State & 57th Street, Northbound, Northeast Corner",41.79122247,-87.62549818,0,,1
18412,18412,"Walton & Clark","Walton & Clark, Westbound, Northwest Corner",41.89987463,-87.63100838,0,,1
18414,18414,"Vincennes & 77th Street","Vincennes & 77th Street, Southbound, Southwest Corner",41.75427117,-87.63335268,0,,1
18415,18415,"8401 S Holland","8401 S Holland, Northbound, Eastside of the Street",41.74149925,-87.63190324,0,,1
18417,18417,"47th Street & Laflin","47th Street & Laflin, Eastbound, Southeast Corner",41.8085923,-87.66235523,0,,1
18418,18418,"South Chicago & Dante","South Chicago & Dante, Northwestbound, Northeast Corner",41.75486615,-87.59005882,0,,1
18419,18419,"Racine & 51st Street","Racine & 51st Street, Northbound, Northeast Corner",41.80175395,-87.65496721,0,,1
18420,18420,"Racine & 51st Street","Racine & 51st Street, Southbound, Southwest Corner",41.80109689,-87.65515568,0,,1
18421,18421,"Kedzie & 107th Street","Kedzie & 107th Street, Northbound, Northeast Corner",41.69898188,-87.70100542,0,,1
18422,18422,"Kedzie & 107th Street","Kedzie & 107th Street, Southbound, Southwest Corner",41.69876872,-87.70119954,0,,1
18424,18424,"Milwaukee & Belmont","Milwaukee & Belmont, Southeastbound, Southwest Corner",41.93900114,-87.72385349,0,,1
18425,18425,"Milwaukee & Keeler","Milwaukee & Keeler, Northwestbound, Northeast Corner",41.9444076,-87.73243192,0,,1
18428,18428,"Ogden & Western","Ogden & Western, Northeastbound, Southwest Corner",41.86451551,-87.68623133,0,,1
18429,18429,"Ogden & Washtenaw","Ogden & Washtenaw, Northeastbound, Southeast Corner",41.86208557,-87.69311772,0,,1
18430,18430,"Cottage Grove & 45th Street","Cottage Grove & 45th Street, Southbound, Southwest Corner",41.81297846,-87.6067692,0,,1
18431,18431,"Western & Irving Park","Western & Irving Park, Northbound, Northeast Corner",41.95427097,-87.68834054,0,,1
18432,18432,"King Drive & 89th Street","King Drive & 89th Street, Northbound, Southeast Corner",41.73267647,-87.61424941,0,,1
18433,18433,"Pullman Community Center","",41.7040931,-87.59402663,0,,1
18434,18434,"75th Street & Prairie","75th Street & Prairie, Westbound, Northwest Corner",41.75843022,-87.61841096,0,,1
18435,18435,"Midway Orange Line Station","Midway Orange Line Station, Southwestbound, Bus Terminal",41.78622765,-87.7390293,0,,1
18436,18436,"Halsted & Lincoln/Fullerton","Halsted & Lincoln/Fullerton, Southbound, Southwest Corner",41.92507243,-87.64886547,0,,1
18437,18437,"Western & Belle Plaine","Western & Belle Plaine, Southbound, Southwest Corner",41.9555772,-87.68863514,0,,1
18439,18439,"Foster & Leclaire","Foster & Leclaire, Westbound, Northwest Corner",41.97532807,-87.75547956,0,,1
18441,18441,"Cermak & Wood","Cermak & Wood, Westbound, Northwest Corner",41.85232899,-87.6711622,0,,1
18442,18442,"Cermak & Wood","Cermak & Wood, Eastbound, Southeast Corner",41.85219463,-87.67066844,0,,1
18443,18443,"Cermak & Damen","Cermak & Damen, Westbound, Northwest Corner",41.85226971,-87.67609124,0,,1
18444,18444,"Cermak & Marshall Boulevard","Cermak & Marshall Boulevard, Westbound, Northwest Corner",41.85193262,-87.69916382,0,,1
18445,18445,"Cermak & Western","Cermak & Western, Eastbound, Southeast Corner",41.85196364,-87.68552686,0,,1
18447,18447,"Dearborn & Chicago","Dearborn & Chicago, Northbound, Northeast Corner",41.89702836,-87.62967852,0,,1
18448,18448,"55th Street & Kenneth","55th Street & Kenneth, Eastbound, Southeast Corner",41.79304814,-87.73433645,0,,1
18449,18449,"Dodge & Main","Dodge & Main, Northbound, Northeast Corner",42.03406625,-87.69914231,0,,1
18450,18450,"Dodge & Oakton","Dodge & Oakton, Northbound, Northeast Corner",42.02677531,-87.69937938,0,,1
18451,18451,"Pullman Community Center","",41.70420698,-87.59437306,0,,1
18453,18453,"Montrose & Lincoln","Montrose & Lincoln, Eastbound, Southeast Corner",41.96134154,-87.68350937,0,,1
18454,18454,"Broadway & Cullom","Broadway & Cullom, Northbound, Northeast Corner",41.96018046,-87.6541382,0,,1
18455,18455,"Broadway & Cullom","Broadway & Cullom, Southbound, Southwest Corner",41.96066262,-87.6545347,0,,1
18468,18468,"Halsted & Armitage","Halsted & Armitage, Southbound, Southwest Corner",41.91809253,-87.64859722,0,,1
18469,18469,"Halsted & Armitage","Halsted & Armitage, Northbound, Northeast Corner",41.91831023,-87.64844107,0,,1
18471,18471,"Harlem & Talcott","Harlem & Talcott, Southbound, Southwest Corner",41.98557018,-87.8070648,0,,1
18472,18472,"Austin & Irving Park","Austin & Irving Park, Northbound, Northeast Corner",41.95316343,-87.77670603,0,,1
18473,18473,"Ashland & 70th Street","Ashland & 70th Street, Northbound, Northeast Corner",41.76685058,-87.66372453,0,,1
18475,18475,"North Ave & Kolmar","North Ave & Kolmar, Eastbound, Southside of the Street",41.90962297,-87.73962464,0,,1
18476,18476,"North Ave & Keeler","North Ave & Keeler, Eastbound, Southside of the Street",41.9097266,-87.73104543,0,,1
18477,18477,"North Ave & Kolmar","North Ave & Kolmar, Westbound, Northwest Corner",41.90981966,-87.73983714,0,,1
18478,18478,"Vincennes & 79th Street","Vincennes & 79th Street, Northbound, Northeast Corner",41.75098609,-87.63402873,0,,1
18479,18479,"Vincennes & 76th Street","Vincennes & 76th Street, Southbound, Southwest Corner",41.75619158,-87.63245461,0,,1
18480,18480,"Vincennes & 79th Street","Vincennes & 79th Street, Southbound, Southwest Corner",41.75059865,-87.6345015,0,,1
18481,18481,"North Ave & Central Park","North Ave & Central Park, Westbound, Northwest Corner",41.91008016,-87.71687698,0,,1
18482,18482,"Armitage & Western","Armitage & Western, Eastbound, Southeast Corner",41.91750741,-87.68717495,0,,1
18483,18483,"Armitage & Western","Armitage & Western, Westbound, Northwest Corner",41.91763882,-87.68769472,0,,1
18484,18484,"Kedzie & 19th Street","Kedzie & 19th Street, Southbound, Southwest Corner",41.85526576,-87.70543476,0,,1
18485,18485,"Kedzie & 19th Street","Kedzie & 19th Street, Northbound, Northeast Corner",41.85557076,-87.70529322,0,,1
18486,18486,"Harrison & Paulina","Harrison & Paulina, Eastbound, Southeast Corner",41.8741009,-87.66880334,0,,1
18487,18487,"Chicago & Clark","Chicago & Clark, Westbound, Northwest Corner",41.89673355,-87.63153883,0,,1
18488,18488,"State & 33rd Street","State & 33rd Street, Northbound, Northeast Corner",41.83492706,-87.6264372,0,,1
18489,18489,"State & 33rd Street","State & 33rd Street, Southbound, Southwest Corner",41.83443974,-87.62675673,0,,1
18491,18491,"North Ave & Lockwood","North Ave & Lockwood, Westbound, Northeast Corner",41.90958609,-87.75796589,0,,1
18492,18492,"North Ave & Laramie","North Ave & Laramie, Westbound, Northwest Corner",41.90958722,-87.7561198,0,,1
18493,18493,"North Ave & Laramie","North Ave & Laramie, Eastbound, Southeast Corner",41.90940319,-87.75553937,0,,1
18494,18494,"North Ave & Long","North Ave & Long, Eastbound, Southside of the Street",41.90939918,-87.76039076,0,,1
18495,18495,"Illinois & Wells","Illinois & Wells, Eastbound, Southeast Corner",41.89073093,-87.63388462,0,,1
18498,18498,"Jefferson & Van Buren","Jefferson & Van Buren, Northbound, Northeast Corner",41.87691184,-87.64242129,0,,1
18500,18500,"Diversey & Cicero","Diversey & Cicero, Westbound, Northwest Corner",41.93161518,-87.74690668,0,,1
18501,18501,"Ogden & Lawndale","Ogden & Lawndale, Northeastbound, Southeast Corner",41.85354697,-87.7171925,0,,1
18504,18504,"Devon & Damen","Devon & Damen, Westbound, Northwest Corner",41.99796777,-87.68042952,0,,1
18505,18505,"Devon & Damen","Devon & Damen, Eastbound, Southside of the Street",41.99784695,-87.67972789,0,,1
18506,18506,"Kedzie & Roosevelt","Kedzie & Roosevelt, Southbound, Southwest Corner",41.86626646,-87.70576912,0,,1
18507,18507,"Kedzie & Arthington","Kedzie & Arthington, Northbound, Northeast Corner",41.87029021,-87.7057081,0,,1
18508,18508,"Damen & Schiller","Damen & Schiller, Northbound, Northeast Corner",41.90746183,-87.67727639,0,,1
18510,18510,"Wacker (Upper) & Michigan","Wacker (Upper) & Michigan, Eastbound, Southeast Corner",41.88814029,-87.62402944,0,,1
18511,18511,"115th Street & Indiana","115th Street & Indiana, Westbound, Northwest Corner",41.68543699,-87.61832006,0,,1
18512,18512,"115th Street & Michigan","115th Street & Michigan, Westbound, Northwest Corner",41.68541801,-87.62112075,0,,1
18513,18513,"115th Street & Michigan","115th Street & Michigan, Eastbound, Southeast Corner",41.68528995,-87.62045703,0,,1
18514,18514,"115th Street & Perry","115th Street & Perry, Westbound, Northeast Corner",41.6854004,-87.62553029,0,,1
18560,18560,"4720 W Foster","4720 W Foster, Westbound, Northwest Corner",41.97543966,-87.74630162,0,,1
18568,18568,"18th Street & Racine","18th Street & Racine, Eastbound, Southeast Corner",41.85788438,-87.65616754,0,,1
18570,18570,"North Ave & Oakley","North Ave & Oakley, Westbound, Northwest Corner",41.91045505,-87.68491426,0,,1
18571,18571,"Halsted & Cermak","Halsted & Cermak, Northbound, Northeast Corner",41.85296119,-87.64639826,0,,1
18573,18573,"Western & Touhy","Western & Touhy, Southbound, Southwest Corner",42.0120911,-87.6904167,0,,1
18576,18576,"Pulaski & 13th Street","Pulaski & 13th Street, Northbound, Northeast Corner",41.8644467,-87.72501003,0,,1
18577,18577,"Pulaski & Roosevelt","Pulaski & Roosevelt, Northbound, Northeast Corner",41.86629858,-87.72507191,0,,1
18578,18578,"Milwaukee & Irving Park/Cicero","Milwaukee & Irving Park/Cicero, Northwestbound, Northeast Corner",41.95362142,-87.74745272,0,,1
18580,18580,"Wilson & Broadway (Red Line)","Wilson & Broadway (Red Line), Eastbound, Southside of the Street",41.96533444,-87.65781334,0,,1
18581,18581,"Damen & 65th Street","Damen & 65th Street, Southbound, Southwest Corner",41.77553807,-87.67391781,0,,1
18582,18582,"Damen & Marquette Rd","Damen & Marquette Rd, Southbound, Southwest Corner",41.77185583,-87.67382017,0,,1
18588,18588,"Damen & 62nd Street","Damen & 62nd Street, Northbound, Northeast Corner",41.78131325,-87.67387212,0,,1
18589,18589,"Damen & 57th Street","Damen & 57th Street, Northbound, Northeast Corner",41.79040725,-87.67411358,0,,1
18590,18590,"Damen & 56th Street","Damen & 56th Street, Northbound, Northeast Corner",41.79226859,-87.67416905,0,,1
18591,18591,"Damen & 57th Street","Damen & 57th Street, Southbound, Southwest Corner",41.79015355,-87.67428166,0,,1
18592,18592,"Damen & 63rd Street","Damen & 63rd Street, Southbound, Southwest Corner",41.7790884,-87.67401995,0,,1
18593,18593,"Damen & 69th Street","Damen & 69th Street, Southbound, Southwest Corner",41.76825552,-87.6737382,0,,1
18595,18595,"Damen & 71st Street","Damen & 71st Street, Northbound, Northeast Corner",41.76490586,-87.67345257,0,,1
18596,18596,"Damen & 74th Street","Damen & 74th Street, Southbound, Southwest Corner",41.75910676,-87.67350199,0,,1
18597,18597,"Damen & 74th Street","Damen & 74th Street, Northbound, Northeast Corner",41.75951894,-87.67331947,0,,1
18599,18599,"111th Street & Kedzie","111th Street & Kedzie, Westbound, Northwest Corner",41.69164688,-87.70107425,0,,1
18600,18600,"111th Street & Kedzie","111th Street & Kedzie, Eastbound, Southeast Corner",41.69152111,-87.70057733,0,,1
18601,18601,"111th Street & Central Park","111th Street & Central Park, Westbound, Northwest Corner",41.69148175,-87.71078896,0,,1
18602,18602,"111th Street & Central Park","111th Street & Central Park, Eastbound, Southeast Corner",41.69136524,-87.71037598,0,,1
18604,18604,"71st Street & Woodlawn","71st Street & Woodlawn, Westbound, Northwest Corner",41.76609458,-87.59543958,0,,1
18605,18605,"State & 93rd Street","State & 93rd Street, Northbound, Northeast Corner",41.72558381,-87.62378312,0,,1
18606,18606,"State & 83rd Street","State & 83rd Street, Northbound, Southeast Corner",41.74389757,-87.62427787,0,,1
18607,18607,"Lawrence & Keeler","Lawrence & Keeler, Eastbound, Southeast Corner",41.96811493,-87.73279996,0,,1
18608,18608,"Cicero & Belden","Cicero & Belden, Southbound, Southwest Corner",41.92231714,-87.74642811,0,,1
18609,18609,"Howard & Bell","Howard & Bell, Eastbound, Southwest Corner",42.01946598,-87.68661131,0,,1
18612,18612,"Foster & Avers","Foster & Avers, Westbound, Northside of the Street",41.97563149,-87.72495417,0,,1
18613,18613,"State & Chicago (Red Line)","State & Chicago (Red Line), Northbound, Northeast Corner",41.89695179,-87.62812088,0,,1
18616,18616,"Irving Park & Rockwell","Irving Park & Rockwell, Eastbound, Southeast Corner",41.95391482,-87.69315886,0,,1
18617,18617,"Irving Park & Leavitt","Irving Park & Leavitt, Westbound, Northwest Corner",41.95421455,-87.68380051,0,,1
18618,18618,"Irving Park & Campbell","Irving Park & Campbell, Westbound, Northwest Corner",41.95410141,-87.69107282,0,,1
18620,18620,"Navy Pier Terminal","Navy Pier Terminal, Northeastbound, Bus Terminal",41.89266187,-87.61110415,0,,1
18621,18621,"Ashland & Cullerton","Ashland & Cullerton, Northbound, Northeast Corner",41.85516297,-87.6659101,0,,1
18622,18622,"North Ave & Cleveland","North Ave & Cleveland, Eastbound, Southeast Corner",41.91099355,-87.64082837,0,,1
18625,18625,"Ashland & Grand","Ashland & Grand, Southbound, Southwest Corner",41.89073521,-87.66727294,0,,1
18626,18626,"Montrose & Damen","Montrose & Damen, Eastbound, Southeast Corner",41.96138538,-87.67881044,0,,1
18627,18627,"Montrose & Hermitage","Montrose & Hermitage, Eastbound, Southeast Corner",41.96149687,-87.67228593,0,,1
18630,18630,"Michigan & 95th Street","Michigan & 95th Street, Southbound, Southwest Corner",41.7215306,-87.62067708,0,,1
18632,18632,"Ashland & Belmont/Lincoln","Ashland & Belmont/Lincoln, Southbound, Southwest Corner",41.9393663,-87.66879706,0,,1
18635,18635,"Sheridan & Sunnyside","Sheridan & Sunnyside, Northbound, Southeast Corner",41.96350619,-87.65468823,0,,1
18636,18636,"Ashland & Belmont/Lincoln","Ashland & Belmont/Lincoln, Northbound, Northeast Corner",41.94002983,-87.66855039,0,,1
18637,18637,"Ashland & Roscoe","Ashland & Roscoe, Southbound, Southwest Corner",41.94313248,-87.66890298,0,,1
18638,18638,"Diversey & Central Park","Diversey & Central Park, Eastbound, Southeast Corner",41.93185179,-87.71688412,0,,1
18639,18639,"Diversey & Milwaukee/Kimball","Diversey & Milwaukee/Kimball, Westbound, Northwest Corner",41.93203708,-87.7128435,0,,1
18640,18640,"Montrose & Rockwell","Montrose & Rockwell, Eastbound, Southside of the Street",41.96123071,-87.69336387,0,,1
18641,18641,"Montrose & Rockwell","Montrose & Rockwell, Westbound, Northwest Corner",41.96134648,-87.69392849,0,,1
18642,18642,"Grand & California","Grand & California, Eastbound, Southside of the Street",41.8940919,-87.69632699,0,,1
18644,18644,"Grand & Rockwell","Grand & Rockwell, Eastbound, Southside of the Street",41.89215792,-87.69142178,0,,1
18645,18645,"Grand & Western","Grand & Western, Eastbound, Southeast Corner",41.8905938,-87.68637066,0,,1
18646,18646,"Grand & Oakley","Grand & Oakley, Eastbound, Southeast Corner",41.89064511,-87.68397879,0,,1
18648,18648,"Belmont & Southport","Belmont & Southport, Eastbound, Southeast Corner",41.93969143,-87.66367767,0,,1
18649,18649,"Cermak & Lumber","Cermak & Lumber, Westbound, Northwest Corner",41.85279349,-87.64230045,0,,1
18650,18650,"Taylor & Racine","Taylor & Racine, Eastbound, Southeast Corner",41.86938246,-87.65661859,0,,1
18651,18651,"Addison & Oakley","Addison & Oakley, Eastbound, Southside of the Street",41.94672018,-87.68529959,0,,1
18652,18652,"Addison & Oakley","Addison & Oakley, Westbound, Northwest Corner",41.9468096,-87.68605902,0,,1
18656,18656,"Diversey & Leavitt","Diversey & Leavitt, Eastbound, Southeast Corner",41.93221743,-87.68061143,0,,1
18657,18657,"Diversey & Leavitt","Diversey & Leavitt, Westbound, Northwest Corner",41.93226826,-87.68075643,0,,1
18661,18661,"Jefferson & Harrison","Jefferson & Harrison, Northbound, Northeast Corner",41.87461141,-87.64234476,0,,1
18662,18662,"Jefferson & Jackson","Jefferson & Jackson, Northbound, Northeast Corner",41.87813299,-87.64241107,0,,1
18663,18663,"Monroe & Clinton","",41.88054226,-87.64118307,0,,1
18665,18665,"Jefferson & Taylor","Jefferson & Taylor, Northbound, Northeast Corner",41.86985899,-87.64217784,0,,1
18666,18666,"Jefferson & Polk","Jefferson & Polk, Northbound, Northeast Corner",41.87213066,-87.64230243,0,,1
18668,18668,"Chicago & Western","Chicago & Western, Eastbound, Southeast Corner",41.89572846,-87.68646772,0,,1
18669,18669,"Grand & Damen","Grand & Damen, Westbound, Northwest Corner",41.89091853,-87.67719797,0,,1
18672,18672,"Chicago Vocational School","",41.73826733,-87.57056175,0,,1
